timestamp rx ry rz vx vy vz qx qy qz qw r p y 
1634152119426935 0.197269335 0.022758717 -6.884484768 0.314957470 0.272790164 0.001635653 -0.020647306 -0.038730785 -0.057730433 0.997366965 -1.161881089 1.433682561 0.155018777
1634152119487021 0.218731225 0.039743546 -6.881624699 0.370043904 0.348993123 -0.000144547 -0.024730558 -0.052493922 -0.067883871 0.996004343 0.285540760 -0.312339902 0.118659779
1634152119527021 0.234911844 0.053993031 -6.881301403 0.407313287 0.399571180 -0.042821027 -0.026663831 -0.038842194 -0.055072065 0.997370243 0.846351087 -0.966396391 0.049068868
1634152119587107 0.263292283 0.075815246 -6.884287357 0.429969192 0.433697820 -0.086674236 -0.027417267 -0.003825758 -0.022736723 0.999358177 1.127434969 -1.292575598 -0.041065540
1634152119627107 0.282315075 0.090935804 -6.887581825 0.419342518 0.430307686 -0.102785282 -0.026584584 0.020645222 -0.000225783 0.999433339 1.032319903 -1.191914320 -0.082513638
1634152119687193 0.308683246 0.113033168 -6.892947674 0.371225029 0.394119978 -0.112790696 -0.023810953 0.049279466 0.025714455 0.998170018 0.552430451 -0.750355065 -0.123770431
1634152119727193 0.323991776 0.126557082 -6.896891594 0.324478358 0.358864754 -0.119380109 -0.021010544 0.060278848 0.027732329 0.997575045 -0.309734583 -0.388097912 -0.130645439
1634152119787278 0.342874318 0.144946918 -6.902992249 0.246176720 0.321812510 -0.116781294 -0.015660889 0.064624742 0.007933982 0.997755170 -0.723154306 0.055193156 -0.129050270
1634152119827278 0.352650851 0.156616002 -6.906752110 0.195190996 0.312207103 -0.112558551 -0.012556673 0.061576314 -0.000000267 0.998023391 -0.130490512 0.226864830 -0.124652363
1634152119887364 0.363453507 0.173907727 -6.911591530 0.126763150 0.301373422 -0.097104006 -0.008993379 0.052452426 0.004619054 0.998572350 0.293489397 0.340929061 -0.127352983
1634152119927364 0.368419647 0.185136393 -6.914258003 0.089544430 0.288042098 -0.085335828 -0.006951999 0.045555804 0.011537771 0.998870969 0.368665963 0.336006492 -0.117878966
1634152119987449 0.375487834 0.196024805 -6.916428089 0.044545695 0.254937828 -0.070973016 -0.004243631 0.036439747 0.022382034 0.999076247 0.322532445 0.262642324 -0.102911890
1634152120027449 0.378795624 0.201999903 -6.917297840 0.020184366 0.226313174 -0.064200230 -0.002664567 0.031923980 0.027876647 0.999098003 0.225740597 0.189757332 -0.087952591
1634152120087535 0.381577015 0.209526956 -6.918253899 -0.011672323 0.179158643 -0.055668890 -0.000631767 0.027885294 0.031926956 0.999100924 0.053499985 0.086459227 -0.067302696
1634152120127535 0.382149309 0.213461623 -6.918735027 -0.030763088 0.147241846 -0.051576450 0.000560340 0.026624572 0.032031830 0.999131978 -0.039277144 0.039147891 -0.054467138
1634152120187620 0.381261617 0.217670843 -6.919363499 -0.057208955 0.102412015 -0.049399301 0.002026109 0.026018526 0.029401418 0.999227047 -0.122191794 0.004336365 -0.039938401
1634152120227620 0.379582316 0.219432950 -6.919722557 -0.074799605 0.075490229 -0.048176166 0.002835594 0.025964590 0.026709460 0.999302030 -0.145851612 -0.004293913 -0.031021729
1634152120287706 0.375499576 0.220661432 -6.920045376 -0.100112319 0.039435200 -0.047012582 0.003801298 0.025815623 0.022270184 0.999411404 -0.147779793 0.010301730 -0.026382223
1634152120327706 0.371765763 0.220659807 -6.920081139 -0.117020540 0.020268349 -0.046884377 0.004287246 0.025439015 0.019468050 0.999477625 -0.134383783 0.022743426 -0.015786750
1634152120387791 0.365608484 0.215514556 -6.919366837 -0.140628472 -0.006830642 -0.046632405 0.004722146 0.024316950 0.016073156 0.999563932 -0.095214523 0.042083383 -0.008090394
1634152120427791 0.360652775 0.211300373 -6.918897152 -0.155155450 -0.022859605 -0.047234267 0.004893613 0.023255156 0.014377975 0.999614298 -0.081510276 0.058440328 -0.006408322
1634152120479877 0.353116810 0.205752239 -6.918718338 -0.172432184 -0.041189171 -0.048220009 0.004997707 0.021601452 0.012562488 0.999675274 -0.063951179 0.066279702 -0.000863834
1634152120527877 0.345275640 0.200141370 -6.918664932 -0.186645702 -0.056480888 -0.049113888 0.005036112 0.019999269 0.011065095 0.999726117 -0.063660048 0.065934777 0.001568008
1634152120579963 0.335795999 0.194087029 -6.919002056 -0.201088071 -0.071657091 -0.050100882 0.005031720 0.018245865 0.009649637 0.999774396 -0.053925399 0.063404970 0.000177401
1634152120627963 0.326329619 0.188108921 -6.919316769 -0.212547258 -0.083383925 -0.050483249 0.004996416 0.016664641 0.008422253 0.999813199 -0.050752882 0.066636920 -0.000163093
1634152120680048 0.315338582 0.181631535 -6.920063972 -0.222811088 -0.094348639 -0.051409263 0.005016884 0.015010443 0.007112465 0.999849558 -0.047568057 0.063245535 0.001629802
1634152120728048 0.304688841 0.175388619 -6.920797348 -0.230159461 -0.103168674 -0.051376686 0.005003501 0.013545779 0.006011733 0.999877691 -0.048394609 0.060690861 0.005230351
1634152120780134 0.294153184 0.164893836 -6.920834064 -0.235725313 -0.113531217 -0.051199377 0.004839898 0.012123476 0.004861733 0.999903023 -0.044740573 0.050415911 0.007905406
1634152120828134 0.284386128 0.154284552 -6.920695782 -0.239330441 -0.122133695 -0.051136054 0.004789372 0.011007933 0.003827347 0.999920666 -0.045591950 0.047638360 0.001690119
1634152120880219 0.273186237 0.143579274 -6.920931339 -0.243101820 -0.129246518 -0.051773977 0.004661372 0.009894676 0.002536849 0.999936998 -0.054049119 0.036349256 0.005797635
1634152120928219 0.262560606 0.133721247 -6.921199799 -0.245708719 -0.134608775 -0.052457199 0.004557899 0.009048606 0.001264663 0.999947906 -0.059998561 0.034497514 0.003899901
1634152120980305 0.250638872 0.123687811 -6.922087193 -0.247605294 -0.138179779 -0.053313505 0.004408658 0.008225449 -0.000080679 0.999956489 -0.050852314 0.031740636 0.005077508
1634152121028305 0.239438936 0.114570014 -6.923136234 -0.248649836 -0.139990896 -0.053404808 0.004294636 0.007378425 -0.001287418 0.999962747 -0.048846118 0.037567951 0.007951992
1634152121080391 0.227038622 0.105282567 -6.924643517 -0.249087289 -0.140422150 -0.052997414 0.004211229 0.006517644 -0.002439082 0.999966919 -0.039208904 0.036145352 0.004950757
1634152121128391 0.215519086 0.096934527 -6.926091671 -0.248306334 -0.139591739 -0.054208957 0.004147686 0.005627958 -0.003257369 0.999970317 -0.032182679 0.037133016 0.003151769
1634152121180477 0.203195512 0.085289791 -6.927817822 -0.247106433 -0.139254108 -0.053810298 0.004113243 0.004735786 -0.003980335 0.999972403 -0.027976409 0.034297850 0.002247314
1634152121228477 0.191884413 0.074194819 -6.929416656 -0.244344428 -0.139184296 -0.053251211 0.004023958 0.003905174 -0.004524603 0.999974072 -0.024584645 0.030501153 0.004096020
1634152121280562 0.179643258 0.063307256 -6.931066990 -0.240486965 -0.137245268 -0.051964525 0.003996444 0.003119201 -0.005171863 0.999973834 -0.028215013 0.029099986 0.003328281
1634152121328562 0.168440312 0.053672418 -6.932345390 -0.236993492 -0.134789720 -0.051340263 0.003907330 0.002486525 -0.005857670 0.999972165 -0.031864215 0.025483135 0.003916499
1634152121380648 0.156383887 0.044177949 -6.933745384 -0.233001426 -0.131578237 -0.049934462 0.003789090 0.001852532 -0.006555626 0.999969721 -0.026535327 0.023404859 0.006033268
1634152121428648 0.145389929 0.035829168 -6.935008526 -0.228109986 -0.127520159 -0.049425732 0.003683935 0.001300725 -0.007212094 0.999966383 -0.027814386 0.025691500 0.008553460
1634152121480734 0.133687079 0.027591221 -6.936554432 -0.222707555 -0.122839712 -0.048564814 0.003664637 0.000683457 -0.007782548 0.999962747 -0.022538921 0.026557842 -0.000488116
1634152121528734 0.123086944 0.020425199 -6.938002586 -0.217076644 -0.118183672 -0.048228614 0.003640311 0.000191516 -0.008251324 0.999959290 -0.018843597 0.020626543 0.006136465
1634152121580820 0.113311931 0.009888763 -6.939702988 -0.209695250 -0.113911256 -0.047745045 0.003587894 -0.000296517 -0.008622853 0.999956429 -0.011829616 0.018493421 0.005147057
1634152121628820 0.104841553 -0.000040813 -6.940919399 -0.202635765 -0.109695911 -0.047217105 0.003515984 -0.000729646 -0.008834084 0.999954581 -0.013211368 0.012197896 0.003299893

1634152121680906 0.095683865 -0.009448592 -6.942194939 -0.195347458 -0.104902841 -0.045297567 0.003438983 -0.001041267 -0.009189752 0.999951303 -0.014940592 0.012431863 0.005829988
1634152121728906 0.087458298 -0.017584609 -6.943913460 -0.187975928 -0.098811559 -0.118479654 0.003360264 -0.001169144 -0.009408692 0.999949396 0.015640089 0.000468534 0.006101596
1634152121780992 0.078722328 -0.025074719 -6.958742619 -0.178799137 -0.087391436 -0.494731486 0.003300561 -0.000949549 -0.007201805 0.999968171 0.107818305 -0.018877085 0.003853417
1634152121828992 0.070948333 -0.031378936 -6.983294964 -0.172512665 -0.084991939 -0.516941309 0.003257652 -0.000433951 -0.005436840 0.999979854 0.039400071 -0.020048423 0.001429510
1634152121881078 0.062610663 -0.037606265 -7.005350113 -0.167689785 -0.085977964 -0.365493596 0.003218928 -0.000049262 -0.005187234 0.999981344 -0.012618660 -0.011815086 -0.000665801
1634152121929078 0.055042144 -0.043196790 -7.018317223 -0.163952485 -0.086680800 -0.222145557 0.003153050 0.000018999 -0.005995703 0.999977052 -0.046884775 0.005290254 0.002997893
1634152121981164 0.046913762 -0.052055571 -7.025198936 -0.158761382 -0.086785503 -0.105645552 0.003064984 -0.000210930 -0.007487915 0.999967217 -0.063636698 0.012959525 0.004661946
1634152122029164 0.039570689 -0.060550719 -7.026941776 -0.154339567 -0.084364206 -0.033308670 0.002993038 -0.000571832 -0.008998404 0.999954879 -0.069607846 0.018008865 0.000427566
1634152122081250 0.031774506 -0.068512931 -7.025691032 -0.149718493 -0.080309123 0.016764479 0.002922470 -0.001035227 -0.010550499 0.999939620 -0.054953746 0.016700111 0.002420262
1634152122129250 0.024787361 -0.075308904 -7.022579193 -0.143623590 -0.074991748 0.045853537 0.002837788 -0.001495653 -0.011718092 0.999926269 -0.044367678 0.020384427 -0.000121006
1634152122181336 0.017483197 -0.081535265 -7.018196106 -0.137216941 -0.067262813 0.063676864 0.002774055 -0.001932837 -0.012583909 0.999915123 -0.027219087 0.010601851 0.001839688
1634152122229336 0.011014515 -0.086638398 -7.013567924 -0.130859435 -0.058877464 0.072940670 0.002701822 -0.002189837 -0.012914072 0.999910593 -0.003229512 0.006535962 0.001574324
1634152122281422 0.004326209 -0.091132015 -7.008476257 -0.123475507 -0.049680505 0.075710937 0.002693887 -0.002332969 -0.012819879 0.999911487 0.008302399 0.001353846 -0.001609590
1634152122329422 -0.001542944 -0.094687954 -7.003617287 -0.116465285 -0.042718742 0.074870668 0.002718888 -0.002382296 -0.012450350 0.999916017 0.017839149 0.006061446 0.001024221
1634152122381509 -0.007056336 -0.099486649 -6.998943329 -0.108174957 -0.035054080 0.071163677 0.002650852 -0.002342470 -0.011942298 0.999922454 0.014320409 -0.002683396 0.003845005
1634152122429509 -0.011738467 -0.103686012 -6.994894981 -0.101421744 -0.028779995 0.066747457 0.002593526 -0.002261031 -0.011480848 0.999928176 0.015169960 -0.003907864 0.002930154
1634152122481595 -0.016576394 -0.107180074 -6.990604401 -0.094302841 -0.021374797 0.046663340 0.002533147 -0.002095436 -0.011071730 0.999933302 0.015504627 -0.007142732 0.002161127
1634152122529595 -0.020707890 -0.109726600 -6.994586468 -0.086290494 -0.009489169 -0.280637801 0.002463013 -0.001612796 -0.009167313 0.999953687 0.128795683 -0.033923648 0.002167498
1634152122581682 -0.024888098 -0.111404836 -7.018930435 -0.079765163 -0.001460033 -0.673307538 0.002410041 -0.000783327 -0.005875317 0.999979615 0.114839956 -0.024067951 0.003661996
1634152122629682 -0.028522665 -0.112606168 -7.050894260 -0.075191088 -0.002825098 -0.633331776 0.002295056 -0.000341156 -0.004204251 0.999988556 0.032561876 -0.007346120 0.002412746
1634152122681768 -0.032297753 -0.113681227 -7.077345848 -0.071491577 -0.005706196 -0.411044955 0.002226330 -0.000390391 -0.004287351 0.999988258 -0.034536015 0.015254535 0.003622781
1634152122729768 -0.035665259 -0.114637688 -7.091394424 -0.067927666 -0.007612689 -0.216725230 0.002230169 -0.000772334 -0.005606283 0.999981582 -0.073310025 0.019684073 0.002411605
1634152122781854 -0.039037794 -0.118644878 -7.099071503 -0.064194635 -0.008816289 -0.060615607 0.002181643 -0.001366111 -0.007650583 0.999967456 -0.086132690 0.022346251 -0.000170550
1634152122829854 -0.041972749 -0.122751728 -7.100041866 -0.059928842 -0.008144344 0.039016485 0.002167028 -0.001858080 -0.009547497 0.999950349 -0.080143943 0.019514076 0.002478584
1634152122881940 -0.044938300 -0.126165748 -7.096394539 -0.054358922 -0.004546809 0.111237437 0.002077813 -0.002270154 -0.011301005 0.999931395 -0.057296813 0.012975579 0.000772974
1634152122929940 -0.047427468 -0.128814846 -7.090203762 -0.048772667 0.001117476 0.153962657 0.002027062 -0.002363732 -0.012424036 0.999918044 -0.033919249 -0.003636330 0.001043075
1634152122982026 -0.049856573 -0.130672440 -7.081504345 -0.043205954 0.007883905 0.179484427 0.002046834 -0.002229936 -0.012931820 0.999911845 -0.007416037 -0.007150662 -0.003019879
1634152123030026 -0.051865641 -0.131830797 -7.072419167 -0.037795436 0.015028112 0.190164834 0.002043398 -0.002001514 -0.012750660 0.999914706 0.015088350 -0.013314771 0.002296194
1634152123082113 -0.053755444 -0.132209957 -7.062249660 -0.031742983 0.022676459 0.192353830 0.002005124 -0.001648996 -0.012175066 0.999922514 0.029058078 -0.015426327 -0.001853609
1634152123130113 -0.055307228 -0.132034376 -7.052879333 -0.028312946 0.028946772 0.188403651 0.002011336 -0.001332251 -0.011408088 0.999932051 0.034288820 -0.012809225 0.002622040
1634152123182199 -0.056744173 -0.133716956 -7.043283463 -0.023588965 0.034242436 0.179494441 0.001985913 -0.001007504 -0.010488209 0.999942601 0.036163159 -0.011892072 0.002262900
1634152123230199 -0.057865601 -0.135331601 -7.034594059 -0.019965386 0.037807629 0.169581711 0.001985386 -0.000745533 -0.009814723 0.999949634 0.023450483 -0.011573095 0.002344690
1634152123282285 -0.058888543 -0.136039227 -7.025812149 -0.016123967 0.042138886 0.143094957 0.001962584 -0.000535283 -0.009284264 0.999954879 0.016891705 -0.003589505 -0.000160198
1634152123330285 -0.059683681 -0.136113584 -7.025853157 -0.012549897 0.050407492 -0.186145917 0.001977224 -0.000249606 -0.007538830 0.999969602 0.117785096 -0.016583866 0.000350662
1634152123382371 -0.060365885 -0.135198414 -7.045626163 -0.009694351 0.055218458 -0.581399918 0.001909124 0.000181584 -0.004756848 0.999986887 0.087436453 -0.016415332 -0.000113796
1634152123430371 -0.060886376 -0.134083346 -7.073539257 -0.007343112 0.053507671 -0.548057556 0.001861203 0.000326229 -0.003516729 0.999992073 0.024549972 -0.001124606 -0.000000200
1634152123482458 -0.061316673 -0.132600620 -7.095991611 -0.004376767 0.049790278 -0.331963062 0.001833757 0.000178710 -0.003673526 0.999991596 -0.027300267 0.010219548 0.003447978
1634152123530458 -0.061574657 -0.131208360 -7.106600761 -0.001192381 0.047214065 -0.144679934 0.001813742 -0.000041291 -0.004793718 0.999986947 -0.056001142 0.005852064 0.000251429
1634152123582544 -0.062615402 -0.132904559 -7.109285831 0.001085689 0.044500470 0.003488310 0.001845982 -0.000198702 -0.006429343 0.999977648 -0.064327069 0.004795674 -0.002137969
1634152123630544 -0.063622527 -0.134998232 -7.105944157 0.003435507 0.043023512 0.098425344 0.001824346 -0.000227749 -0.007904080 0.999967158 -0.062223807 -0.003107746 0.000593797
1634152123682631 -0.064382114 -0.136233553 -7.098083019 0.005091133 0.044407088 0.156433135 0.001775493 -0.000121708 -0.009296753 0.999955177 -0.047454860 -0.002013278 0.003468278
1634152123730631 -0.064972244 -0.136893585 -7.092779636 0.006511714 0.050636362 0.000848414 0.001741186 0.000036613 -0.010125730 0.999947250 -0.022838259 -0.012270172 0.006361706
1634152123782718 -0.065320015 -0.136467174 -7.096463680 0.009033883 0.058563061 -0.173029691 0.001678741 0.000335633 -0.010213552 0.999946475 0.008421603 -0.011273967 0.002250614
1634152123830718 -0.065541521 -0.135537073 -7.103368759 0.010212976 0.062119309 -0.134259537 0.001641596 0.000506157 -0.009728928 0.999951243 0.024212260 -0.004553012 0.003913597
1634152123882804 -0.065572314 -0.133885190 -7.105917454 0.011745784 0.062952593 -0.007898240 0.001603821 0.000467621 -0.009001669 0.999958098 0.027383707 0.006143081 -0.000053228
1634152123930804 -0.065531820 -0.132116720 -7.102345943 0.012928718 0.064351276 0.092084482 0.001607055 0.000391538 -0.008445163 0.999962986 0.022009032 0.005450677 -0.000326175
1634152123982891 -0.066580184 -0.133596823 -7.094460011 0.014215848 0.063935600 0.164597049 0.001590182 0.000349231 -0.007991280 0.999966741 0.013963937 0.004667709 -0.000476523
1634152124030891 -0.067696959 -0.135481313 -7.084439278 0.014908964 0.063439384 0.205900744 0.001627906 0.000281472 -0.007750753 0.999968648 0.005433954 0.001885361 0.000326779
1634152124082977 -0.068453841 -0.136317834 -7.072044849 0.016526597 0.064157285 0.213474393 0.001578119 0.000332993 -0.007794075 0.999968350 -0.005814584 0.004090502 -0.002660081
1634152124130977 -0.069020130 -0.136582628 -7.067747593 0.017301578 0.070120282 -0.110513300 0.001554873 0.000373247 -0.006611766 0.999976933 0.095014535 -0.003931888 0.000641924
1634152124183058 -0.069302753 -0.135732561 -7.083252430 0.017763589 0.072850235 -0.510352314 0.001546449 0.000581729 -0.004305694 0.999989390 0.074947283 -0.008863383 -0.001412139
1634152124231058 -0.069449641 -0.134689376 -7.106863976 0.019181021 0.069744527 -0.471386522 0.001548106 0.000620666 -0.003251230 0.999993324 0.021759890 0.002583490 0.004084798
1634152124283138 -0.069335416 -0.133096874 -7.124285698 0.019742182 0.066305697 -0.250045598 0.001516167 0.000424282 -0.003474302 0.999992728 -0.028036734 0.009452556 0.001898788
1634152124331138 -0.069131568 -0.131562501 -7.130144119 0.021725167 0.062976532 -0.061458040 0.001507763 0.000196816 -0.004497722 0.999988794 -0.053999871 0.014167535 -0.001394611
1634152124383225 -0.070445120 -0.133155435 -7.128764629 0.022490561 0.059520341 0.087798566 0.001496267 -0.000001330 -0.005970996 0.999981046 -0.061114434 0.001915115 0.002569945
1634152124431225 -0.071873441 -0.135172799 -7.121645451 0.023823811 0.057795282 0.182474211 0.001467861 0.000004795 -0.007411384 0.999971509 -0.056773037 0.002183821 0.001597818
1634152124483312 -0.072787568 -0.136219874 -7.109808922 0.025196504 0.058008738 0.241384760 0.001469114 0.000074814 -0.008676914 0.999961376 -0.038812984 -0.002721407 0.001346710
1634152124531312 -0.073432937 -0.136725828 -7.099125862 0.026247688 0.062307585 0.163075939 0.001490100 0.000224390 -0.009422881 0.999954522 -0.026674904 -0.005794721 -0.003596980
1634152124583399 -0.073665112 -0.136147708 -7.092561722 0.027222205 0.067878202 0.062574543 0.001457934 0.000463317 -0.009678326 0.999952018 0.003846963 -0.009864594 -0.000637494
1634152124631399 -0.073729612 -0.135106668 -7.088606834 0.028475912 0.071193732 0.080371432 0.001441356 0.000600615 -0.009393999 0.999954760 0.019999541 -0.003317235 0.000390022
1634152124683485 -0.073434718 -0.133225083 -7.081777096 0.029280560 0.073329955 0.149344608 0.001462846 0.000594311 -0.008755097 0.999960482 0.026550425 0.000062513 0.001950849
1634152124731485 -0.073023491 -0.131177321 -7.072482586 0.030733624 0.075149529 0.201748148 0.001451063 0.000525795 -0.008127009 0.999965787 0.025586797 0.003535973 0.000596412
1634152124783566 -0.073958606 -0.130996734 -7.061459541 0.031008182 0.074413873 0.235201150 0.001440047 0.000533399 -0.007600296 0.999970019 0.016424330 0.000955127 0.003887692
1634152124831566 -0.075040810 -0.131103516 -7.050445557 0.031243768 0.074076496 0.248145550 0.001405620 0.000485357 -0.007246720 0.999972701 0.004563109 0.000236352 0.001432819
1634152124883646 -0.075620629 -0.130279556 -7.037893772 0.030947870 0.074799068 0.250604272 0.001384974 0.000488866 -0.007240017 0.999972701 -0.001950994 0.004041105 -0.000837079
1634152124931646 -0.076026753 -0.129212022 -7.026113987 0.031172318 0.075091928 0.245669872 0.001392273 0.000414208 -0.007359144 0.999971867 -0.004795972 0.001444621 0.003349959
1634152124983727 -0.075995654 -0.127318293 -7.013595104 0.032109424 0.076764673 0.234155387 0.001370289 0.000362705 -0.007483165 0.999971032 -0.004662074 0.003216573 0.000995385
1634152125031727 -0.075828642 -0.125286356 -7.002416134 0.032152746 0.077748574 0.220822573 0.001357440 0.000278587 -0.007474721 0.999971151 -0.000645439 0.001254821 0.005320853
1634152125083808 -0.075280011 -0.122499585 -6.990866661 0.034018073 0.079758063 0.205483869 0.001359149 0.000238785 -0.007283254 0.999972522 0.009050643 0.001854843 -0.000974215
1634152125131808 -0.074617639 -0.119661830 -6.981008530 0.035359189 0.081276737 0.189244896 0.001379554 0.000239885 -0.007068554 0.999974012 0.011102121 -0.003696825 -0.000522205
1634152125183888 -0.075314969 -0.120103709 -6.971651077 0.035089213 0.080339581 0.171853870 0.001383952 0.000355304 -0.006701804 0.999976516 0.017361529 -0.002748124 -0.000484557
1634152125231888 -0.076208428 -0.121071793 -6.963818550 0.034183137 0.079145595 0.155633539 0.001357058 0.000477157 -0.006376458 0.999978721 0.010993373 -0.001036335 0.000302713
1634152125283969 -0.076610215 -0.121023677 -6.955914497 0.034472220 0.077973656 0.139375582 0.001388690 0.000486685 -0.006204626 0.999979675 0.002912848 0.007874481 0.000620101
1634152125331969 -0.076822132 -0.120680034 -6.949373722 0.035044275 0.077167638 0.124502018 0.001387333 0.000373297 -0.006352873 0.999978781 -0.009379711 0.007652208 0.000100655
1634152125384049 -0.076585919 -0.119488686 -6.943100929 0.035556123 0.076837048 0.109949753 0.001372926 0.000264755 -0.006567405 0.999977469 -0.010853324 0.004835775 0.001147081
1634152125432049 -0.076224975 -0.118106700 -6.937839985 0.035754237 0.077000596 0.098107830 0.001335413 0.000140128 -0.006749049 0.999976337 -0.007304962 0.003468573 0.002940905
1634152125484136 -0.075482599 -0.115944482 -6.932851315 0.036863588 0.077861995 0.086176023 0.001340871 0.000123786 -0.006913870 0.999975264 -0.004605551 0.002583091 -0.000059686
1634152125532136 -0.074665956 -0.113712616 -6.928754330 0.037640706 0.078114964 0.075513877 0.001334734 0.000143945 -0.006906641 0.999975324 0.001706139 -0.003407967 -0.001396838
1634152125584224 -0.074036203 -0.113543764 -6.923388004 0.038218644 0.077954113 0.066508904 0.001278828 0.000198524 -0.006744582 0.999976397 0.007324960 -0.000631102 0.003194939
1634152125632224 -0.073434137 -0.113681488 -6.918701172 0.038977005 0.077566065 0.057251636 0.001227701 0.000289585 -0.006520960 0.999978006 0.007630737 -0.008516850 -0.000996012
1634152125684304 -0.072419032 -0.112889118 -6.914456844 0.039762408 0.077202268 0.047371037 0.001198948 0.000427055 -0.006415080 0.999978662 0.004660510 -0.007930132 0.001765272
1634152125732304 -0.071380101 -0.111861497 -6.910990715 0.039837770 0.077058069 0.038742680 0.001222436 0.000568747 -0.006385860 0.999978781 -0.003317512 -0.002768395 -0.002414507
1634152125784385 -0.069992304 -0.110044926 -6.907831669 0.041134682 0.077580467 0.029755039 0.001201284 0.000717703 -0.006389541 0.999978602 -0.000807465 -0.005711041 0.001130226
1634152125832385 -0.068594374 -0.108107120 -6.905200005 0.041999649 0.077177033 0.022186767 0.001132441 0.000805561 -0.006375687 0.999978781 0.003957724 -0.003895657 0.001173311
1634152125884466 -0.066904150 -0.105514631 -6.902918339 0.042122275 0.077285700 0.014400397 0.001100122 0.000937010 -0.006253258 0.999979496 0.006420465 0.000523915 0.001150905
1634152125932466 -0.065286472 -0.102910250 -6.901138306 0.041841965 0.077885702 0.007534340 0.001059561 0.001027382 -0.006212174 0.999979615 -0.002984220 -0.005138766 0.003321176
1634152125984547 -0.065231375 -0.101530887 -6.899709225 0.041216522 0.077183649 0.001231509 0.001024401 0.001173121 -0.006039221 0.999980569 0.013616237 -0.007217497 0.000033852
1634152126032547 -0.065477625 -0.100441903 -6.898668289 0.040490903 0.076379493 -0.003678550 0.001051175 0.001272154 -0.005803961 0.999981821 0.006700501 -0.003445365 0.002086146
1634152126084628 -0.065247998 -0.098625809 -6.897878170 0.040389959 0.075109124 -0.008163862 0.001060869 0.001273879 -0.005662403 0.999982595 0.001260359 0.004701304 0.004904363
